,L1,L2
1997-11-10,2.086201007815921e-06,2.6578641899065397e-05
1997-11-11,2.0877621466190996e-06,2.6579296611445845e-05
1997-11-12,2.0877621466190996e-06,2.6579296611445845e-05
1997-11-13,1.4993640570073789e-06,2.0157504522780945e-05
1997-11-14,1.4993640570073789e-06,2.0157504522780945e-05
1997-11-17,1.5036969883510047e-06,2.0162100323641834e-05
1997-11-18,1.5910835917136526e-06,2.0646781307255382e-05
1997-11-19,2.7302703178492112e-06,3.700914455782645e-05
1997-11-20,1.4364461569309083e-06,1.9713022251291774e-05
1997-11-21,2.491227666338959e-06,3.185135341269466e-05
1997-11-24,2.491227666338959e-06,3.185135341269466e-05
1997-11-25,3.099687792524726e-06,3.7243267870762724e-05
1997-11-26,3.1383263648146513e-06,3.7982513783501485e-05
1997-11-28,3.09959854183596e-06,3.790208601473472e-05
1997-12-01,3.09959854183596e-06,3.790208601473472e-05
1997-12-02,3.0580112129196772e-06,3.782732263383904e-05
1997-12-03,3.056211873703839e-06,3.7826631642361394e-05
1997-12-04,3.056211873703839e-06,3.7826631642361394e-05
1997-12-05,3.056211873703839e-06,3.7826631642361394e-05
1997-12-08,3.5007170808411324e-06,4.1119200331548324e-05
1997-12-09,3.876887296228017e-06,4.2888492330869154e-05
1997-12-10,6.2435038226101146e-06,6.851401560067116e-05
1997-12-11,6.2435038226101146e-06,6.851401560067116e-05
1997-12-12,6.204577981336139e-06,6.843201700937108e-05
1997-12-15,6.251137720982115e-06,6.849886924932387e-05
1997-12-16,6.5334247688202845e-06,6.916327908741557e-05
1997-12-17,7.3405650119158145e-06,7.613573343373358e-05
1997-12-18,7.325615605615187e-06,7.612182167872755e-05
1997-12-19,7.362657634240726e-06,7.615391975218404e-05
1997-12-22,7.342253205130057e-06,7.614133051626957e-05
1997-12-23,6.843267873053301e-06,7.495128953392369e-05
1997-12-24,6.8324819701986706e-06,7.497295781857575e-05
1997-12-26,6.260204075242783e-06,7.302255116594739e-05
1997-12-29,6.222934277302696e-06,7.298906743951541e-05
1997-12-30,6.205225614867149e-06,7.297821008926798e-05
1997-12-31,6.541834352511074e-06,7.397933522216175e-05
1998-01-02,6.641061327750596e-06,7.409987547921358e-05
1998-01-05,7.203833076418046e-06,8.022392631849975e-05
1998-01-06,4.774134927175766e-06,5.500382359938311e-05
1998-01-07,4.817033330607842e-06,5.520871097469562e-05
1998-01-08,4.817033330607842e-06,5.520871097469562e-05
1998-01-09,4.781500342207503e-06,5.516825931250384e-05
1998-01-12,4.781500342207503e-06,5.516825931250384e-05
1998-01-13,4.781500342207503e-06,5.516825931250384e-05
1998-01-14,4.781500342207503e-06,5.516825931250384e-05
1998-01-15,2.850011386141984e-06,3.5232016251807596e-05
1998-01-16,3.052603467909172e-06,3.586782302982173e-05
1998-01-20,3.950860758181787e-06,4.8358138533233e-05
1998-01-21,4.8503187206863086e-06,5.432050668178714e-05
1998-01-22,2.3004711024448403e-06,2.8242283576595916e-05
1998-01-23,2.003531007820498e-06,2.6295136952901048e-05
1998-01-26,2.3392262594601456e-06,2.86550119975344e-05
1998-01-27,2.1665148395356828e-06,2.736676194388493e-05
1998-01-28,2.4490612318045297e-06,2.9535347199862516e-05
1998-01-29,2.3643512668112464e-06,2.89051732315513e-05
1998-01-30,2.3643512668112464e-06,2.89051732315513e-05
1998-02-02,2.3570197838003385e-06,2.889302060160511e-05
1998-02-03,2.486322959293488e-06,2.9393549364734955e-05
1998-02-04,2.5441779679649657e-06,3.0020214565006103e-05
1998-02-05,2.4619448892031695e-06,2.972411024691002e-05
1998-02-06,2.499898448152919e-06,2.9806503079486332e-05
1998-02-09,2.5283918073994453e-06,2.987684135156842e-05
1998-02-10,2.5381997585718754e-06,2.989400332222677e-05
1998-02-11,2.9285249083249576e-06,3.3101319412927863e-05
1998-02-12,2.2913822423020015e-06,2.8500589696464597e-05
1998-02-13,2.3656922571560724e-06,2.8736592429810728e-05
1998-02-17,2.328420282491346e-06,2.8631092737086017e-05
1998-02-18,2.2944131270714035e-06,2.8502284875579722e-05
1998-02-19,2.15973568561068e-06,2.701847742278461e-05
1998-02-20,2.0190220647968404e-06,2.640249477936633e-05
1998-02-23,2.0190220647968404e-06,2.640249477936633e-05
1998-02-24,2.0183403802571657e-06,2.640222164797576e-05
1998-02-25,2.054018649428764e-06,2.6376617049560068e-05
1998-02-26,1.971308714566086e-06,2.5836853901198846e-05
1998-02-27,2.670092672858583e-06,3.244506187641005e-05
1998-03-02,3.6996909450184344e-06,4.091168610119054e-05
1998-03-03,4.013000213492932e-06,4.274544058697556e-05
1998-03-04,4.168578399708054e-06,4.4052802642515234e-05
1998-03-05,3.668317477563236e-06,4.1329713583119254e-05
1998-03-06,3.438049270901096e-06,3.862939415950585e-05
1998-03-09,3.991067186094947e-06,4.2611129607728056e-05
1998-03-10,3.563449749701443e-06,3.928530780727156e-05
1998-03-11,3.7702995073800854e-06,4.072419489581025e-05
1998-03-12,3.798654874320003e-06,4.076191158769988e-05
1998-03-13,5.8216686777146e-06,5.5851788578126746e-05
1998-03-16,5.852430659454032e-06,5.602750754977633e-05
1998-03-17,6.294837156233547e-06,5.8419027119664456e-05
1998-03-18,4.8266356790056345e-06,4.6875601750352686e-05
1998-03-19,4.462411256018261e-06,4.4018175447120934e-05
1998-03-20,4.464320085444313e-06,4.401873778972153e-05
1998-03-23,4.538348414497236e-06,4.413458437175155e-05
1998-03-24,4.267749811463311e-06,4.2396284096107234e-05
1998-03-25,4.267749811463311e-06,4.2396284096107234e-05
1998-03-26,4.156026298060812e-06,4.177033753753756e-05
1998-03-27,4.634641574610536e-06,4.466151729977584e-05
1998-03-30,4.39593593088429e-06,4.233740053144284e-05
1998-03-31,4.187662397513602e-06,4.1166550920138473e-05
1998-04-01,4.421913461857052e-06,4.234787629341986e-05
1998-04-02,4.233341980958733e-06,4.130977596307691e-05
1998-04-03,4.398847428033704e-06,4.213923361852464e-05
1998-04-06,4.398847428033704e-06,4.213923361852464e-05
1998-04-07,3.7429756093327174e-06,3.822316907491683e-05
1998-04-08,3.852435114821967e-06,3.849445134694998e-05
1998-04-09,5.002999651240154e-06,4.771218688346619e-05
1998-04-13,5.204690272398101e-06,4.9407429457063576e-05
1998-04-14,5.227060541133667e-06,4.944110178066433e-05
1998-04-15,5.398314992235636e-06,5.1129162482685636e-05
1998-04-16,6.236724048833839e-06,5.673061694196616e-05
1998-04-17,6.597848019759631e-06,5.9058045136849e-05
1998-04-20,7.326162988289773e-06,6.274105670431628e-05
1998-04-21,7.953922456058899e-06,6.518609506112088e-05
1998-04-22,8.506628444948732e-06,6.844115709397076e-05
1998-04-23,9.029027741676065e-06,7.159244654461525e-05
1998-04-24,9.122140555938323e-06,7.207882156351767e-05
1998-04-27,9.122140555938323e-06,7.207882156351767e-05
1998-04-28,8.241032425513434e-06,6.672104329939971e-05
1998-04-29,9.170007191876111e-06,7.089885833304219e-05
1998-04-30,9.170007191876111e-06,7.089885833304219e-05
1998-05-01,9.109193099870167e-06,7.046262791377839e-05
1998-05-04,9.379984566015823e-06,7.15963527077099e-05
1998-05-05,8.279200274789127e-06,6.654915328815477e-05
1998-05-06,9.209785683503191e-06,7.192956778384627e-05
1998-05-07,8.271170042400097e-06,6.821586540732878e-05
1998-05-08,8.271170042400097e-06,6.821586540732878e-05
1998-05-11,9.066661329583202e-06,7.168442695205291e-05
1998-05-12,8.736444994337371e-06,6.943551756829817e-05
1998-05-13,8.570592672836028e-06,6.902949722110506e-05
1998-05-14,8.53740264366422e-06,6.897905369005055e-05
1998-05-15,8.549996892125427e-06,6.898580922421667e-05
1998-05-18,9.131666139471713e-06,7.35607518632539e-05
1998-05-19,9.032320235903514e-06,7.353804271592758e-05
1998-05-20,8.167076453497255e-06,6.789076311066838e-05
1998-05-21,9.000631092355798e-06,7.348278671268084e-05
1998-05-22,9.093798750355421e-06,7.446263680502814e-05
1998-05-26,9.093798750355421e-06,7.446263680502814e-05
1998-05-27,8.752733853386438e-06,7.35224782698878e-05
1998-05-28,8.708014630649806e-06,7.332076449399947e-05
1998-05-29,7.99974521131623e-06,6.830944991765958e-05
1998-06-01,7.987150962855025e-06,6.83026274875872e-05
1998-06-02,8.740845705857389e-06,7.589699881891516e-05
1998-06-03,8.791718486456919e-06,7.594908947554198e-05
1998-06-04,8.791718486456919e-06,7.594908947554198e-05
1998-06-05,8.791718486456919e-06,7.594908947554198e-05
1998-06-08,7.800829527464566e-06,7.162586350725228e-05
1998-06-09,7.483732325786017e-06,7.091053599032759e-05
1998-06-10,7.39259702843477e-06,7.077488409158687e-05
1998-06-11,7.341973641289015e-06,7.106889712486961e-05
1998-06-12,8.488171665743472e-06,7.661279280993201e-05
1998-06-15,8.145932685417464e-06,7.420124251284657e-05
1998-06-16,8.145932685417464e-06,7.420124251284657e-05
1998-06-17,7.205720866798506e-06,6.901054659293201e-05
1998-06-18,6.518828900107202e-06,5.595592214808865e-05
1998-06-19,6.518828900107202e-06,5.595592214808865e-05
1998-06-22,6.287951706391683e-06,5.525658044682315e-05
1998-06-23,6.2748640503110784e-06,5.369580678246064e-05
1998-06-24,5.311049350973426e-06,4.749182306383399e-05
1998-06-25,4.40331246708578e-06,4.097478228586055e-05
1998-06-26,4.3198075546214086e-06,4.0741467539521586e-05
1998-06-29,4.516382032682716e-06,4.1575644970997306e-05
1998-06-30,4.6834581640837135e-06,4.211424314310119e-05
1998-07-01,4.7484879199839036e-06,4.253272975140564e-05
1998-07-02,5.62315984558668e-06,4.885419226194423e-05
1998-07-06,5.051929357003694e-06,4.586606810365696e-05
1998-07-07,5.199552795735099e-06,4.700392616334486e-05
1998-07-08,5.082625353312734e-06,4.6753436900914384e-05
1998-07-09,5.157214443071238e-06,4.7042634770299225e-05
1998-07-10,6.409187806568666e-06,5.5586206512339916e-05
1998-07-13,6.1499581201228555e-06,5.4743865303358006e-05
1998-07-14,5.953033934426135e-06,5.42882683322448e-05
1998-07-15,6.017914796571194e-06,5.474103689533512e-05
1998-07-16,5.997324423778175e-06,5.472314408636518e-05
1998-07-17,6.820619703905637e-06,5.8442194044436186e-05
1998-07-20,7.171030416885503e-06,6.045029634055158e-05
1998-07-21,7.194575043214189e-06,6.027435617653313e-05
1998-07-22,7.121369520110232e-06,6.100874617429484e-05
1998-07-23,7.093466480825275e-06,6.098122161385564e-05
1998-07-24,8.328050756931555e-06,6.938015622709623e-05
1998-07-27,8.283740106327147e-06,6.932815884317751e-05
1998-07-28,8.283740106327147e-06,6.932815884317751e-05
1998-07-29,8.10866067775799e-06,6.897559781301484e-05
1998-07-30,7.286246387402953e-06,6.484543512244474e-05
1998-07-31,6.768458307081874e-06,6.318701594027124e-05
1998-08-03,6.9423099958012165e-06,6.369023105528577e-05
1998-08-04,6.8474454964074065e-06,6.352284716686466e-05
1998-08-05,6.346057238713203e-06,6.041622892503461e-05
1998-08-06,6.258065434123325e-06,6.0261471631860666e-05
1998-08-07,6.087305458071137e-06,6.32713985354615e-05
1998-08-10,5.894532861441606e-06,6.116194472314121e-05
1998-08-11,6.719373378418252e-06,6.555267191524802e-05
1998-08-12,7.809649522559914e-06,7.005989338822858e-05
1998-08-13,7.788253685521951e-06,7.004840037130029e-05
1998-08-14,7.57085046535977e-06,6.837291085233094e-05
1998-08-17,7.831326709252769e-06,6.885689247740684e-05
1998-08-18,9.03035031966371e-06,7.458860219083313e-05
1998-08-19,1.0121258513703196e-05,8.01663007984411e-05
1998-08-20,9.484653631882026e-06,7.39870189819183e-05
1998-08-21,8.850406957862732e-06,7.173735044757784e-05
1998-08-24,9.363367358727361e-06,7.413883839661498e-05
1998-08-25,9.363996989915279e-06,7.413890017598054e-05
1998-08-26,1.2854539603932547e-05,9.965364013597322e-05
1998-08-27,1.2854539603932547e-05,9.965364013597322e-05
1998-08-28,1.2222650525087209e-05,9.140995457360382e-05
1998-08-31,1.2018808362944293e-05,9.050090705996535e-05
1998-09-01,1.1998248086119926e-05,9.049006774988775e-05
1998-09-02,1.3428567558924342e-05,9.782558530584736e-05
1998-09-03,1.5074765797574659e-05,0.00010478437746828413
1998-09-04,1.5041425209514827e-05,0.00010397793097210512
1998-09-08,1.4935734818886605e-05,0.00010386759030448097
1998-09-09,1.5419801483898607e-05,0.00010494998680727138
1998-09-10,1.5836156921689254e-05,0.00010567522022767273
1998-09-11,1.6960047983997303e-05,0.00011258507711882354
1998-09-14,1.691242666883808e-05,0.00011235347189384313
1998-09-15,1.6745222730958266e-05,0.00011214165066123253
1998-09-16,1.544399690417295e-05,0.00010489299350636576
1998-09-17,1.544399690417295e-05,0.00010489299350636576
1998-09-18,1.3863496977608974e-05,9.709065411410756e-05
1998-09-21,1.5003386855014492e-05,0.00010257878852459953
1998-09-22,1.3379568223542707e-05,9.448599335039403e-05
1998-09-23,1.3333901028840646e-05,9.424582080008555e-05
1998-09-24,1.3143947358501779e-05,9.373966089919365e-05
1998-09-25,1.378580065858659e-05,9.679564328252595e-05
1998-09-28,1.3412272240070696e-05,9.612355583321339e-05
1998-09-29,1.303819885503697e-05,9.42700679350147e-05
1998-09-30,1.303819885503697e-05,9.42700679350147e-05
1998-10-01,1.301569549457874e-05,9.425829394398998e-05
1998-10-02,1.3279495804974922e-05,9.523401583489888e-05
1998-10-05,2.2922891036451235e-05,0.00016260367787022197
1998-10-06,2.2922891036451235e-05,0.00016260367787022197
1998-10-07,2.6857227986540813e-05,0.0001975313103864608
1998-10-08,2.6679405090391932e-05,0.00019740315768689067
1998-10-09,2.746723880633317e-05,0.00020180858549059577
1998-10-12,2.746723880633317e-05,0.00020180858549059577
1998-10-13,2.6828764418425275e-05,0.00020084409479040018
1998-10-14,2.6113146769549712e-05,0.00019965629498493168
1998-10-15,2.4645371636415955e-05,0.00019622213679054901
1998-10-16,2.6586262368908886e-05,0.0002007700138850692
1998-10-19,3.121590516461528e-05,0.00022621994939511718
1998-10-20,3.198870651494015e-05,0.00022733527571355637
1998-10-21,3.341447910546761e-05,0.00022981815494328196
1998-10-22,2.7571117003916657e-05,0.00020155664789148602
1998-10-23,2.749315641267528e-05,0.00020152072234240717
1998-10-26,2.8376183859751738e-05,0.00020424502544687362
1998-10-27,2.641513675492454e-05,0.00020065159009835697
1998-10-28,2.466512440264366e-05,0.0001947661757213765
1998-10-29,2.4636235067642014e-05,0.0001948117775416376
1998-10-30,2.5376297777053845e-05,0.000195860491576221
1998-11-02,2.6045797053331097e-05,0.0001970485549161709
1998-11-03,2.5682963106274544e-05,0.0001966670872272158
1998-11-04,2.549809299539309e-05,0.00019652555167446882
1998-11-05,2.4767668550320507e-05,0.00019588113932363676
1998-11-06,2.4385247371355802e-05,0.00019540694937520287
1998-11-09,2.432121685815112e-05,0.00019537920062139789
1998-11-10,2.432121685815112e-05,0.00019537920062139789
1998-11-11,2.0894421888079634e-05,0.0001854113872311738
1998-11-12,2.1771432197036832e-05,0.00018702053306086927
1998-11-13,2.3246019347560806e-05,0.00019109656036964877
1998-11-16,2.3211868062499423e-05,0.00019108925194079396
1998-11-17,2.32772301124859e-05,0.00019111872346351544
1998-11-18,2.3757393429975372e-05,0.00019230328473929026
1998-11-19,2.467517084250402e-05,0.00019371757070345887
1998-11-20,2.4549962073923814e-05,0.00019403688607394235
1998-11-23,2.481394576224389e-05,0.0001942677004693039
1998-11-24,2.516235344069068e-05,0.00019508591004984208
1998-11-25,2.5834031318796772e-05,0.00019633815652292012
1998-11-27,2.533317551772134e-05,0.00019649367312075662
1998-11-30,2.398121633365065e-05,0.0001938479509750213
1998-12-01,2.458150373488544e-05,0.00019516022694247303
1998-12-02,2.4686773075992237e-05,0.00019523729595071152
1998-12-03,2.4686773075992237e-05,0.00019523729595071152
1998-12-04,2.4686773075992237e-05,0.00019523729595071152
1998-12-07,2.7723073002321587e-05,0.0002033040589776795
1998-12-08,2.9394514198312635e-05,0.00020691315958788032
1998-12-09,2.8914267959387902e-05,0.0002063764424065296
1998-12-10,2.8921430039469505e-05,0.00020640379796715155
1998-12-11,2.7935304537594567e-05,0.00020443859257702218
1998-12-14,2.132763224136685e-05,0.00014986760005502594
1998-12-15,2.0759184729115714e-05,0.00014787543440595796
1998-12-16,2.1088139664667688e-05,0.00014821652591197652
1998-12-17,2.081221868373444e-05,0.00014718081165636813
1998-12-18,1.9185275078586523e-05,0.000142717284210504
1998-12-21,1.945676494453052e-05,0.00014318110900756614
1998-12-22,2.0432864720568692e-05,0.00014728508757162154
1998-12-23,2.1373168036598355e-05,0.00014965181170395966
1998-12-24,1.552616496247149e-05,0.00011429144467187951
1998-12-28,1.5078965306202046e-05,0.00011331510061436666
1998-12-29,1.5004622369937476e-05,0.00011336703301197419
1998-12-30,1.4641085097055376e-05,0.00011286367183528012
1998-12-31,1.4641085097055376e-05,0.00011286367183528012
1999-01-04,1.2081316892858146e-05,0.00010004001050548332
1999-01-05,1.2191898222016738e-05,0.0001005436190552603
1999-01-06,1.3381092378104523e-05,0.00010757296100006305
1999-01-07,1.359777388222137e-05,0.00010788438871981049
1999-01-08,1.3322865367925915e-05,0.00010743990474116237
1999-01-11,1.2718962118660738e-05,0.00010524720606340724
1999-01-12,1.26431306407995e-05,0.0001038423017668944
1999-01-13,1.0890255954557041e-05,9.610244366598619e-05
1999-01-14,1.1075994773853611e-05,9.677668981767248e-05
1999-01-15,1.3086291245474448e-05,0.00011210955211590864
1999-01-19,1.2143522307899446e-05,0.00011090386394649653
1999-01-20,1.1993857724220672e-05,0.00010843815358884318
1999-01-21,1.1993857724220672e-05,0.00010843815358884318
1999-01-22,1.3428933173445383e-05,0.00011600815474947627
1999-01-25,1.3878935412120615e-05,0.0001178640938054833
1999-01-26,1.4124017869372617e-05,0.00011823998912066555
1999-01-27,1.6823302588322743e-05,0.00013034610519289393
1999-01-28,1.4522783868896414e-05,0.00011880715614328757
1999-01-29,1.1215090066129524e-05,9.91014542658748e-05
1999-02-01,1.1254173279869189e-05,9.911934304688515e-05
1999-02-02,1.1956747383884223e-05,0.00010444873544830741
1999-02-03,1.2183928847941263e-05,0.00010477094000577035
1999-02-04,1.2201952818977195e-05,0.00010477100632693744
1999-02-05,8.737619981178886e-06,8.517307693502376e-05
1999-02-08,9.029837423736154e-06,8.936093740898367e-05
1999-02-09,9.073956699517582e-06,9.010693556233291e-05
1999-02-10,8.944683564098577e-06,8.986515835855367e-05
1999-02-11,9.788070351829128e-06,9.281410640675577e-05
1999-02-12,1.1121650283860574e-05,0.00011230052702617503
1999-02-16,1.0883994886982131e-05,0.00011198466140157697
1999-02-17,1.1426722476189679e-05,0.0001134685031258057
1999-02-18,1.1715078094777886e-05,0.00011392248412715023
1999-02-19,1.1206351159848965e-05,0.00011270742124463746
1999-02-22,9.3562098925219e-06,9.134233099384965e-05
1999-02-23,1.0210582658095998e-05,9.533551989498522e-05
1999-02-24,1.0208460363311938e-05,9.533521103887695e-05
1999-02-25,1.1795487034402328e-05,0.00010146201237695216
1999-02-26,1.1274799379629162e-05,9.797407016193587e-05
1999-03-01,1.244571809348054e-05,0.00010219324926654464
1999-03-02,1.3678446621433498e-05,0.00010958113077642706
1999-03-03,1.3761867324657728e-05,0.00010977507783595704
1999-03-04,1.3761867324657728e-05,0.00010977507783595704
1999-03-05,1.4027877479415722e-05,0.00011019002681600666
1999-03-08,1.3319818871219997e-05,0.00010790506142196124
1999-03-09,1.2560096348550149e-05,0.00010555085842151157
1999-03-10,1.3214529250529997e-05,0.00010720998915105343
1999-03-11,1.3214529250529997e-05,0.00010720998915105343
1999-03-12,1.358357640455948e-05,0.00010799347345062318
1999-03-15,1.2823227670823557e-05,0.00010618163805282965
1999-03-16,1.2499661481526589e-05,0.0001056444180446159
1999-03-17,1.2296643708113643e-05,0.00010540473869885418
1999-03-18,1.4259507608125325e-05,0.00011307481314051409
1999-03-19,1.424823388567844e-05,0.00011307136833905219
1999-03-22,1.424823388567844e-05,0.00011307136833905219
1999-03-23,1.4474852128708796e-05,0.00011339672982751027
1999-03-24,1.381067794518177e-05,0.00011080433644682605
1999-03-25,1.3446455643295812e-05,0.00010847162825562142
1999-03-26,1.3587423687849757e-05,0.00010885967805525308
1999-03-29,1.3794375644419488e-05,0.00010936257709932861
1999-03-30,1.3584900899549372e-05,0.00010903351492344793
1999-03-31,1.5536336023325957e-05,0.0001235735196772785
1999-04-01,1.5254175683761174e-05,0.00012319889723956653
1999-04-05,1.5086764202590854e-05,0.00012272089430879305
1999-04-06,1.5018934005374882e-05,0.00012268585231536627
1999-04-07,1.6898609939592695e-05,0.00013929225165788426
1999-04-08,1.7299646347807783e-05,0.00014109406920848107
1999-04-09,1.8876764447450714e-05,0.00014668521080023813
1999-04-12,1.3355431087686235e-05,0.00010676910429193963
1999-04-13,1.3173720334641186e-05,0.00010623279657692331
1999-04-14,1.3729539065862373e-05,0.00010751896270876999
1999-04-15,1.4561736976026722e-05,0.00010909964062261616
1999-04-16,1.4110643549535516e-05,0.0001080254920508428
1999-04-19,1.4423021588918001e-05,0.0001094696706496219
1999-04-20,1.4238224345651192e-05,0.00010897168331578935
1999-04-21,1.4486416988052889e-05,0.00010952874824953029
1999-04-22,1.4416280331540193e-05,0.0001094701325250717
1999-04-23,1.4073610152274553e-05,0.00010553034034369683
1999-04-26,1.4073610152274553e-05,0.00010553034034369683
1999-04-27,1.5412019843211168e-05,0.00011133225695827128
1999-04-28,1.5559913241854617e-05,0.00011149998277955386
1999-04-29,1.3059150987700224e-05,0.00010209630188240497
1999-04-30,1.3059150987700224e-05,0.00010209630188240497
1999-05-03,1.3925425829781414e-05,0.00010545190377631051
1999-05-04,1.3589419862558208e-05,0.00010448201035553818
1999-05-05,1.2438082009539769e-05,9.989558831652559e-05
1999-05-06,1.2714193403871793e-05,0.00010084236033990328
1999-05-07,1.2780825019864156e-05,0.00010103271409214736
1999-05-10,1.255839252659776e-05,0.00010068584928895727
1999-05-11,1.2645575164917528e-05,0.00010056576026813756
1999-05-12,1.191907795327239e-05,9.896273963757333e-05
1999-05-13,1.1056457367016373e-05,9.550479342254018e-05
1999-05-14,1.2492819370963922e-05,0.00010099294238946667
1999-05-17,1.3250715561253636e-05,0.0001032623379400857
1999-05-18,1.2169457011463044e-05,9.746375657820731e-05
1999-05-19,1.3760392362632282e-05,0.00010354505202975527
1999-05-20,1.5033456566366399e-05,0.00010896348667921969
1999-05-21,1.5484369882478686e-05,0.00011032497801019708
1999-05-24,1.4788812153677407e-05,0.00010810961579125851
1999-05-25,1.4855815055643262e-05,0.00010794951074775758
1999-05-26,1.4784547642892914e-05,0.00010756065442644429
1999-05-27,1.4532873631710986e-05,0.00010714367259209056
1999-05-28,1.4658430981470145e-05,0.00010738820064153901
1999-06-01,1.682393311401145e-05,0.00011694623555435806
1999-06-02,1.757503087392681e-05,0.0001187057285346698
1999-06-03,1.777675535710374e-05,0.00012039265614974495
1999-06-04,1.7799527951157957e-05,0.00012040228422320356
1999-06-07,1.808326275464937e-05,0.0001217746874130212
1999-06-08,1.7796826869470155e-05,0.00012063130753954883
1999-06-09,1.7796826869470155e-05,0.00012063130753954883
1999-06-10,1.619235857486225e-05,0.00010584150872632066
1999-06-11,1.6706396524857087e-05,0.00010694680344923317
1999-06-14,1.7150373961030243e-05,0.00010955728975856222
1999-06-15,1.7056810996993154e-05,0.00010976032994190276
1999-06-16,1.7056810996993154e-05,0.00010976032994190276
1999-06-17,1.5132881972871103e-05,0.00010314952170636199
1999-06-18,1.626751455237392e-05,0.0001077429522327649
1999-06-21,1.5183342343092175e-05,0.00010246655919059288
1999-06-22,1.4194559876409828e-05,0.00010007859649737688
1999-06-23,1.4202929315703313e-05,0.00010008127773042293
1999-06-24,1.472345710352341e-05,0.00010452827772322072
1999-06-25,1.21861226075381e-05,9.186473419192268e-05
1999-06-28,1.2999687683947422e-05,9.49021359489354e-05
1999-06-29,1.3759088382689772e-05,9.71624426239483e-05
1999-06-30,1.341161974609552e-05,9.667558982992614e-05
1999-07-01,1.398339743488676e-05,9.91508987800242e-05
1999-07-02,1.3633212382389488e-05,9.842959718876918e-05
1999-07-06,1.261401174388005e-05,9.474478598476371e-05
1999-07-07,1.520025461119943e-05,0.00010955149824922941
1999-07-08,1.5297518345719665e-05,0.00010965658670644323
1999-07-09,1.4936118846875426e-05,0.00010774723732669544
1999-07-12,1.5368646656173168e-05,0.00011078054565797899
1999-07-13,1.4329594396044206e-05,0.00010784193123134324
1999-07-14,1.391144968542079e-05,0.00010729652651828407
1999-07-15,1.4176211153093685e-05,0.00010772137344656189
1999-07-16,1.3490191602873309e-05,9.977688757201109e-05
1999-07-19,1.4975385222213186e-05,0.00010712221779593416
1999-07-20,1.3914402464241942e-05,0.00010168746395632086
1999-07-21,1.393363969065481e-05,0.00010448835248383428
1999-07-22,1.14787202722049e-05,8.727385082599832e-05
1999-07-23,1.1307767167282241e-05,8.688562003498995e-05
1999-07-26,1.0930196671600286e-05,8.598979039757652e-05
1999-07-27,9.653053821744852e-06,8.020850680951863e-05
1999-07-28,9.483118034421203e-06,7.983336068207906e-05
1999-07-29,1.0265267485747264e-05,8.26911336031481e-05
1999-07-30,1.0265267485747264e-05,8.26911336031481e-05
1999-08-02,9.19717537669594e-06,7.647492764620551e-05
1999-08-03,1.0552640449332673e-05,8.761038352347477e-05
1999-08-04,1.1047294396996237e-05,8.84436567071671e-05
1999-08-05,1.1665187275640102e-05,9.059063384331671e-05
1999-08-06,1.2517676750208348e-05,9.56418105033758e-05
1999-08-09,1.2239423609672523e-05,9.291492652822231e-05
1999-08-10,1.2239423609672523e-05,9.291492652822231e-05
1999-08-11,1.2692387846350481e-05,9.392667433620409e-05
1999-08-12,1.2448708602514732e-05,9.338406336181006e-05
1999-08-13,1.2448708602514732e-05,9.338406336181006e-05
1999-08-16,1.0843557302300002e-05,8.340515429648452e-05
1999-08-17,1.0939769123042193e-05,8.35493813214469e-05
1999-08-18,1.0925171077946036e-05,8.35412913522469e-05
1999-08-19,9.637025634458814e-06,7.654737530554353e-05
1999-08-20,1.046263615277819e-05,8.13688649595463e-05
1999-08-23,1.0472393633381764e-05,8.140011853051605e-05
1999-08-24,1.0231719090068653e-05,8.103343817391972e-05
1999-08-25,1.0202767308171955e-05,8.10127935409695e-05
1999-08-26,9.87790364838236e-06,7.952451004463234e-05
1999-08-27,7.32650606136721e-06,6.432521097101619e-05
1999-08-30,6.300179452022104e-06,5.867556558309159e-05
1999-08-31,6.032114072787951e-06,5.789203188039778e-05
1999-09-01,5.690155446307868e-06,5.673047205237351e-05
1999-09-02,5.660771312694125e-06,5.670085650951112e-05
1999-09-03,5.7481887824092385e-06,5.685274836047801e-05
1999-09-07,5.7481887824092385e-06,5.685274836047801e-05
1999-09-08,6.0146596368796665e-06,5.799312457725506e-05
1999-09-09,6.5385535844150535e-06,6.070552378394342e-05
1999-09-10,6.04218768489798e-06,5.875105375013522e-05
1999-09-13,5.387790913743848e-06,4.9687718163850925e-05
1999-09-14,5.399262537026758e-06,4.988151427939598e-05
1999-09-15,5.3767032690843836e-06,4.984993492737995e-05
1999-09-16,5.376143058462546e-06,4.984986754496506e-05
1999-09-17,4.577376809908436e-06,4.423249599879885e-05
1999-09-20,5.706604805384503e-06,5.251601501556614e-05
1999-09-21,6.857028490358533e-06,6.582787768574138e-05
1999-09-22,7.1174653468266e-06,6.646908655711665e-05
1999-09-23,7.1174653468266e-06,6.646908655711665e-05
1999-09-24,8.728366741283672e-06,7.451728294769173e-05
1999-09-27,8.707655498061334e-06,7.445435632520254e-05
1999-09-28,9.30384786440621e-06,7.807784491917689e-05
1999-09-29,1.0820461008534767e-05,8.55045942783197e-05
1999-09-30,1.0963782434789295e-05,8.571582914743431e-05
1999-10-01,1.0927765797759524e-05,8.649825871419461e-05
1999-10-04,1.0978104507935314e-05,8.633234349633717e-05
